timestamp,group_id,request_id,dns_resolution_s,tcp_connect_s,tls_handshake_s,time_to_first_byte_s,total_request_time_s,http_status,content_length,x_lodbrok_cell,x_cache
2025-07-24T16:10:40.072819,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiIxMTcxMzk4In0,f6bf07ba-16d9-45af-a226-f2399216f667,0.004087,0.02819,0.156614,0.748554,0.830443,200,63060,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:10:40.892881,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiIxMzg2NjkzOCJ9,0275e15e-3c38-4ba8-9593-6fdd67039f80,0.004227,0.036484,0.146271,0.658277,0.788534,200,134949,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:10:41.871400,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiI0MzQ1MjQ5NzkyMCJ9,42f35474-224b-4112-8bdb-403b7407fc70,0.004392,0.027612,0.154478,0.906238,0.942386,200,42997,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:10:42.671027,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiIxNTk3NTQ4OTUzNjAifQ,43f1a01a-f991-4a3b-b6bd-557773894d1c,0.004221,0.043594,0.156946,0.725467,0.764087,200,52046,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:10:43.403267,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiIyNDc4NjQyIn0,d4555130-b454-4c1f-a6ad-d2f7abdce567,0.004593,0.046727,0.148223,0.691698,0.695779,200,13504,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:10:43.942200,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiIxNTk5NDAwOSJ9,20b4b81b-a9c2-488d-bb31-aa8f9a979044,0.002154,0.045736,0.155313,0.481449,0.52165,200,28722,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:10:44.573272,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiI0MjM4Mjg1MjA5NiJ9,0f97daec-8f0e-4d04-9967-03007cb67e77,0.002964,0.026939,0.143142,0.577585,0.611875,200,26366,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:10:45.235400,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiIxMDU0MDQ5In0,e01643d8-2c1c-4303-a691-f20980214b4d,0.002946,0.03273,0.125615,0.597645,0.638007,200,60135,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:10:46.024265,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiIxMTkxMDMwIn0,ab0587e6-3e86-4a51-92ae-7eb68dffcb68,0.004051,0.048197,0.155278,0.679733,0.76335,200,67416,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:10:46.844423,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiIxNjkyNjQ4OSJ9,4f7fdee5-7bd3-4b53-a134-fcfdc4835f36,0.003802,0.030812,0.13774,0.717845,0.789766,200,53382,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:10:47.584167,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiIxMTcwODYzIn0,a32e762d-fc9d-498b-8542-67aec94d74a1,0.003811,0.046906,0.162682,0.622952,0.710989,200,61932,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:10:48.410426,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiI2MDk4NzM4In0,920e2216-9db9-4e3f-b1d3-9af2b651f3c6,0.003795,0.051411,0.157522,0.71258,0.794691,200,69049,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:10:49.065656,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiI4MzA2ODQ2OTI0OCJ9,c0e10724-a9d2-4396-841b-50c8e1d27bc6,0.003776,0.045099,0.143337,0.595138,0.628725,200,48419,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:10:49.778225,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiIzNDY3NzA1NTQ4OCJ9,907e0cdb-f44a-4291-a951-70f13a2fe0d3,0.002775,0.035373,0.140903,0.6193,0.696504,200,62479,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:10:50.672354,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiIzNjQ0Njg1NTE2OCJ9,48f5e041-d3fa-4546-a24a-87ad920548ee,0.003911,0.044559,0.194193,0.835588,0.866682,200,37745,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:10:51.501286,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiIxNDUyMDU0OCJ9,69475d03-5848-4f54-8785-6acbbc16bcd5,0.003661,0.05064,0.164234,0.762257,0.799349,200,69714,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:10:52.180329,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiIyMjk5NTM0NDU4ODgifQ,7eeb5aa6-145b-4d50-ba14-4e2f4f1785ab,0.003809,0.048379,0.213098,0.647954,0.649277,200,1486,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:10:52.820494,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiIyMjM4ODMwNjczOTIifQ,231c3d1e-d6bc-4d15-846f-27f396dca3fb,0.003657,0.036873,0.156086,0.583404,0.609734,200,27593,prod_central_1-c1,CONFIG_NOCACHE
